,loss,accuracy,val_loss,val_accuracy
0,0.6511300802230835,0.6176391243934631,0.6266977787017822,0.6545714139938354
1,0.6352127194404602,0.6392932534217834,0.6237583160400391,0.6574285626411438
2,0.6322681307792664,0.6409924626350403,0.6214618682861328,0.6579999923706055
3,0.6304833292961121,0.6438195705413818,0.6189082860946655,0.6637142896652222
4,0.6292869448661804,0.6450225710868835,0.6171679496765137,0.6585714221000671
5,0.6305951476097107,0.6424661874771118,0.618391752243042,0.6639999747276306
6,0.6269289255142212,0.6475939750671387,0.6200312972068787,0.6608571410179138
7,0.6275222897529602,0.6458045244216919,0.6199763417243958,0.6665714383125305
8,0.6247081160545349,0.6478646397590637,0.6204792261123657,0.6617143154144287
9,0.6236140727996826,0.6507217884063721,0.6143113374710083,0.6679999828338623
10,0.6236653327941895,0.6504812240600586,0.6129792928695679,0.6637142896652222
11,0.6212230324745178,0.6517293453216553,0.620013952255249,0.6574285626411438
12,0.6221746802330017,0.6541052460670471,0.6070922613143921,0.6722857356071472
13,0.6187231540679932,0.6554586291313171,0.6179167032241821,0.6557142734527588
14,0.6177319288253784,0.6598947644233704,0.6026301383972168,0.6800000071525574
15,0.6137522459030151,0.6626917123794556,0.6276604533195496,0.6334285736083984
16,0.6116178631782532,0.6649473905563354,0.5935242176055908,0.6859999895095825
17,0.6039140820503235,0.6750826835632324,0.5968227982521057,0.6700000166893005
18,0.5968335270881653,0.6821653842926025,0.5701565146446228,0.7148571610450745
19,0.5949667096138,0.6840000152587891,0.5666041970252991,0.7094285488128662
20,0.58597332239151,0.6957594156265259,0.5737887620925903,0.702571451663971
21,0.5828820466995239,0.6969172954559326,0.5685566663742065,0.7048571705818176
22,0.5836043357849121,0.6969172954559326,0.557282567024231,0.7337142825126648
23,0.5793043375015259,0.7019248008728027,0.5680660605430603,0.7068571448326111
24,0.5802533030509949,0.7008571624755859,0.5947240591049194,0.6759999990463257
25,0.5737617015838623,0.7064661383628845,0.5482907891273499,0.7300000190734863
26,0.5717431902885437,0.7102857232093811,0.564812183380127,0.7222856879234314
27,0.5780649781227112,0.7037293314933777,0.5454853177070618,0.7377142906188965
28,0.5716949105262756,0.7091428637504578,0.5490831136703491,0.7314285635948181
