,loss,accuracy,val_loss,val_accuracy
0,0.6948391795158386,0.517241358757019,0.6834607124328613,0.54347825050354
1,0.6800013184547424,0.564039409160614,0.6662739515304565,0.5869565010070801
2,0.6536997556686401,0.6527093648910522,0.6315447092056274,0.6739130616188049
3,0.6337023377418518,0.692118227481842,0.6475843191146851,0.6739130616188049
4,0.618027925491333,0.6871921420097351,0.6807640194892883,0.5869565010070801
5,0.6005268096923828,0.6995074152946472,0.5779130458831787,0.717391312122345
6,0.6154698729515076,0.6527093648910522,0.5294275879859924,0.695652186870575
7,0.5696715712547302,0.7118226885795593,0.537352442741394,0.695652186870575
8,0.5572264790534973,0.7192118167877197,0.529597818851471,0.695652186870575
9,0.5402747988700867,0.7290640473365784,0.51561039686203,0.717391312122345
10,0.5707643032073975,0.7118226885795593,0.5729925036430359,0.717391312122345
11,0.5331446528434753,0.7364531755447388,0.4926094710826874,0.6739130616188049
12,0.5327405333518982,0.743842363357544,0.48223790526390076,0.695652186870575
13,0.5317491292953491,0.743842363357544,0.5355009436607361,0.760869562625885
14,0.5641939640045166,0.7019704580307007,0.49038058519363403,0.739130437374115
15,0.5246055126190186,0.7536945939064026,0.47837376594543457,0.739130437374115
16,0.5139200091362,0.743842363357544,0.5246766805648804,0.760869562625885
17,0.5058537125587463,0.7339901328086853,0.5132373571395874,0.717391312122345
18,0.6026397347450256,0.6773399114608765,0.5417823791503906,0.739130437374115
19,0.5245437026023865,0.7463054060935974,0.4756085276603699,0.760869562625885
20,0.513468861579895,0.7364531755447388,0.46088165044784546,0.760869562625885
21,0.5222429037094116,0.7364531755447388,0.5327014923095703,0.6739130616188049
22,0.5068897604942322,0.7142857313156128,0.47498568892478943,0.717391312122345
23,0.5094276070594788,0.7315270900726318,0.44853609800338745,0.804347813129425
24,0.5015424489974976,0.7586206793785095,0.48573893308639526,0.8260869383811951
25,0.5114887952804565,0.743842363357544,0.5060065388679504,0.717391312122345
26,0.5058440566062927,0.7339901328086853,0.5341193079948425,0.6739130616188049
27,0.49887144565582275,0.7339901328086853,0.46922120451927185,0.760869562625885
28,0.4930526316165924,0.7512315511703491,0.46409234404563904,0.782608687877655
29,0.5199264287948608,0.7241379022598267,0.5038666725158691,0.717391312122345
30,0.5040994882583618,0.7463054060935974,0.47817888855934143,0.804347813129425
31,0.5011072158813477,0.7512315511703491,0.4855445325374603,0.804347813129425
32,0.507378339767456,0.7290640473365784,0.5103487372398376,0.739130437374115
33,0.4851275682449341,0.7487684488296509,0.48125630617141724,0.760869562625885
34,0.4991700053215027,0.7266010046005249,0.4448423385620117,0.8260869383811951
35,0.48847466707229614,0.761083722114563,0.561948835849762,0.695652186870575
36,0.4955068826675415,0.7536945939064026,0.4496912360191345,0.782608687877655
37,0.48473766446113586,0.7512315511703491,0.4399004280567169,0.782608687877655
38,0.4925207197666168,0.756157636642456,0.463114857673645,0.782608687877655
39,0.4823724925518036,0.756157636642456,0.4438249468803406,0.782608687877655
40,0.49907785654067993,0.7635468244552612,0.5093477368354797,0.760869562625885
41,0.49033984541893005,0.738916277885437,0.49220147728919983,0.782608687877655
42,0.5201994180679321,0.7684729099273682,0.49010029435157776,0.739130437374115
43,0.513156533241272,0.7463054060935974,0.44274312257766724,0.804347813129425
44,0.47225385904312134,0.7586206793785095,0.44633492827415466,0.782608687877655
45,0.4732609987258911,0.7487684488296509,0.45627361536026,0.717391312122345
46,0.46894559264183044,0.7463054060935974,0.46535298228263855,0.782608687877655
47,0.4810656011104584,0.7709359526634216,0.5163043141365051,0.760869562625885
48,0.46306902170181274,0.7660098671913147,0.4893379211425781,0.8260869383811951
49,0.47405892610549927,0.7684729099273682,0.4522404074668884,0.760869562625885
