,loss,accuracy,val_loss,val_accuracy
0,0.6937517523765564,0.5012048482894897,0.6897443532943726,0.5957446694374084
1,0.6872307062149048,0.6626505851745605,0.6827855110168457,0.7659574747085571
2,0.6805750131607056,0.725301206111908,0.6803101301193237,0.6595744490623474
3,0.6764975190162659,0.7108433842658997,0.6766229271888733,0.6595744490623474
4,0.6723204851150513,0.7108433842658997,0.6720842719078064,0.7446808218955994
5,0.6668717861175537,0.7397590279579163,0.66738361120224,0.7446808218955994
6,0.6630473136901855,0.7228915691375732,0.664682149887085,0.7872340679168701
7,0.6582320928573608,0.7373493909835815,0.6632987260818481,0.7234042286872864
8,0.6549526453018188,0.7204819321632385,0.6621801853179932,0.6382978558540344
9,0.6534885168075562,0.7108433842658997,0.6560894846916199,0.6808510422706604
10,0.6459240317344666,0.7301204800605774,0.6486205458641052,0.7659574747085571
11,0.6440865993499756,0.7373493909835815,0.64481520652771,0.6808510422706604
12,0.6414234042167664,0.7180722951889038,0.6422597765922546,0.7872340679168701
13,0.6354777216911316,0.7397590279579163,0.6446212530136108,0.7234042286872864
14,0.6324779987335205,0.7180722951889038,0.6428133249282837,0.7234042286872864
15,0.6285949945449829,0.725301206111908,0.6357989311218262,0.7659574747085571
16,0.6267120838165283,0.7301204800605774,0.6333290934562683,0.7659574747085571
17,0.6225585341453552,0.7349397540092468,0.638637363910675,0.6808510422706604
18,0.6204607486724854,0.7156626582145691,0.6501103043556213,0.5957446694374084
19,0.6249722838401794,0.7060241103172302,0.6442292928695679,0.6170212626457214
20,0.6158124208450317,0.7084337472915649,0.6279619336128235,0.7446808218955994
21,0.6078009605407715,0.725301206111908,0.6185267567634583,0.7659574747085571
22,0.6106647849082947,0.7204819321632385,0.6161136031150818,0.7234042286872864
23,0.6104041337966919,0.7156626582145691,0.6124364733695984,0.7659574747085571
24,0.6036949157714844,0.7301204800605774,0.6113917827606201,0.7659574747085571
25,0.5950583815574646,0.7397590279579163,0.6143676042556763,0.7234042286872864
26,0.5895188450813293,0.7277108430862427,0.6161879301071167,0.6170212626457214
27,0.5928744673728943,0.7204819321632385,0.6082581281661987,0.6382978558540344
28,0.5870534181594849,0.7180722951889038,0.5912206172943115,0.7659574747085571
29,0.58219975233078,0.7325301170349121,0.5879294872283936,0.7872340679168701
30,0.5795173645019531,0.7373493909835815,0.590492308139801,0.6808510422706604
31,0.5856939554214478,0.7325301170349121,0.6234206557273865,0.6382978558540344
32,0.5939673185348511,0.7180722951889038,0.5860626101493835,0.7446808218955994
33,0.571636438369751,0.742168664932251,0.5886898636817932,0.7872340679168701
34,0.5795175433158875,0.7373493909835815,0.5847368240356445,0.7872340679168701
35,0.5723389387130737,0.742168664932251,0.5927317142486572,0.7234042286872864
36,0.569818913936615,0.7228915691375732,0.598673403263092,0.6382978558540344
37,0.5713995695114136,0.7301204800605774,0.5929837226867676,0.6595744490623474
38,0.5679442286491394,0.7228915691375732,0.5818719267845154,0.7234042286872864
39,0.5634276270866394,0.7228915691375732,0.5792007446289062,0.7872340679168701
40,0.5646958947181702,0.742168664932251,0.5756328105926514,0.7659574747085571
41,0.5592817664146423,0.7445783019065857,0.5654105544090271,0.7234042286872864
42,0.5588323473930359,0.725301206111908,0.5659343600273132,0.7234042286872864
43,0.5704134106636047,0.7301204800605774,0.5699195265769958,0.7446808218955994
44,0.5742164850234985,0.7349397540092468,0.5561332106590271,0.7234042286872864
45,0.5555408596992493,0.725301206111908,0.5645557045936584,0.7446808218955994
46,0.5562511086463928,0.7301204800605774,0.5601673126220703,0.7659574747085571
47,0.5530421137809753,0.7349397540092468,0.5566240549087524,0.7234042286872864
48,0.5492806434631348,0.7325301170349121,0.5603893399238586,0.7021276354789734
49,0.5501478314399719,0.7349397540092468,0.5651462078094482,0.7021276354789734
50,0.5471823215484619,0.7373493909835815,0.5675110220909119,0.7234042286872864
51,0.5472231507301331,0.7469879388809204,0.5655593276023865,0.7234042286872864
52,0.5467594265937805,0.7397590279579163,0.5643461346626282,0.7446808218955994
53,0.5473913550376892,0.7301204800605774,0.5627805590629578,0.7234042286872864
54,0.5467915534973145,0.7349397540092468,0.5579020977020264,0.7446808218955994
55,0.5443170666694641,0.742168664932251,0.5543017983436584,0.7659574747085571
56,0.5427699685096741,0.7445783019065857,0.5547158122062683,0.7234042286872864
57,0.5435280203819275,0.7373493909835815,0.5576896071434021,0.7021276354789734
58,0.5412944555282593,0.7301204800605774,0.5554410815238953,0.7446808218955994
59,0.5394056439399719,0.7445783019065857,0.5584074258804321,0.7872340679168701
60,0.5415687561035156,0.7445783019065857,0.5589621663093567,0.7872340679168701
61,0.5346764326095581,0.7493975758552551,0.567620038986206,0.6595744490623474
62,0.5406941771507263,0.7325301170349121,0.5728214383125305,0.6808510422706604
63,0.5421936511993408,0.7349397540092468,0.5559554696083069,0.7234042286872864
64,0.5301075577735901,0.7518072128295898,0.5562300682067871,0.7872340679168701
65,0.5350770354270935,0.7469879388809204,0.5533363819122314,0.7872340679168701
66,0.5336990356445312,0.7469879388809204,0.5486763119697571,0.7659574747085571
67,0.532720148563385,0.7518072128295898,0.5403007864952087,0.7872340679168701
68,0.5300806164741516,0.7373493909835815,0.5347420573234558,0.7659574747085571
69,0.5298591256141663,0.742168664932251,0.5353301763534546,0.7659574747085571
70,0.5293776988983154,0.742168664932251,0.5358802080154419,0.7872340679168701
71,0.5274922847747803,0.7445783019065857,0.5329103469848633,0.7446808218955994
72,0.5280892252922058,0.7542168498039246,0.5350565910339355,0.7659574747085571
73,0.5294948816299438,0.742168664932251,0.5363234877586365,0.7659574747085571
74,0.5219361186027527,0.759036123752594,0.5493485331535339,0.7872340679168701
75,0.5278764963150024,0.7469879388809204,0.5455002784729004,0.8085106611251831
76,0.5227940678596497,0.7566264867782593,0.5367410778999329,0.7872340679168701
77,0.5192943215370178,0.7638553977012634,0.5409241914749146,0.7872340679168701
78,0.5185706615447998,0.7542168498039246,0.5421901345252991,0.7872340679168701
79,0.5190238952636719,0.759036123752594,0.5397072434425354,0.7872340679168701
80,0.5191982984542847,0.759036123752594,0.5408715009689331,0.7446808218955994
81,0.5193252563476562,0.7614457607269287,0.5350412130355835,0.7872340679168701
82,0.5172617435455322,0.7566264867782593,0.5378076434135437,0.8085106611251831
83,0.5185642242431641,0.7566264867782593,0.5392592549324036,0.8085106611251831
84,0.5164611339569092,0.7566264867782593,0.5326460003852844,0.8085106611251831
85,0.5154355764389038,0.7493975758552551,0.5221060514450073,0.8085106611251831
86,0.5157352685928345,0.7566264867782593,0.5353494882583618,0.7872340679168701
87,0.5197052359580994,0.742168664932251,0.5444817543029785,0.7234042286872864
88,0.530716061592102,0.7325301170349121,0.5394822359085083,0.7659574747085571
89,0.5211054682731628,0.742168664932251,0.5354928374290466,0.7872340679168701
90,0.5149692893028259,0.7542168498039246,0.552007257938385,0.7234042286872864
91,0.524583637714386,0.7566264867782593,0.5551117062568665,0.7234042286872864
92,0.5258745551109314,0.7566264867782593,0.5336997509002686,0.7446808218955994
93,0.5117778778076172,0.7686746716499329,0.5244588255882263,0.7872340679168701
94,0.5155148506164551,0.7518072128295898,0.522800087928772,0.7659574747085571
95,0.5168031454086304,0.7349397540092468,0.518505334854126,0.7659574747085571
96,0.512283444404602,0.7518072128295898,0.5255846977233887,0.7872340679168701
97,0.5105248689651489,0.759036123752594,0.5244393348693848,0.8085106611251831
98,0.5077842473983765,0.7518072128295898,0.5275720357894897,0.7872340679168701
99,0.5068934559822083,0.7614457607269287,0.5275420546531677,0.8085106611251831
100,0.5098794102668762,0.7614457607269287,0.5338639616966248,0.7234042286872864
101,0.5174773335456848,0.7614457607269287,0.5243026614189148,0.8085106611251831
102,0.5088371634483337,0.759036123752594,0.527260959148407,0.7659574747085571
103,0.5065418481826782,0.7542168498039246,0.5223471522331238,0.8085106611251831
104,0.5043393969535828,0.7638553977012634,0.5337918996810913,0.7659574747085571
105,0.5070253610610962,0.7662650346755981,0.5328887104988098,0.7659574747085571
106,0.5070731043815613,0.7614457607269287,0.5279693603515625,0.7872340679168701
107,0.5044061541557312,0.759036123752594,0.5275872945785522,0.8085106611251831
108,0.5057350993156433,0.7662650346755981,0.5355292558670044,0.7659574747085571
109,0.5120677351951599,0.7614457607269287,0.5327998399734497,0.8085106611251831
110,0.502328634262085,0.7638553977012634,0.5458742380142212,0.7659574747085571
111,0.5074941515922546,0.759036123752594,0.5308628082275391,0.8085106611251831
112,0.5074976086616516,0.7566264867782593,0.5428609251976013,0.7234042286872864
113,0.5152812004089355,0.7469879388809204,0.5225737690925598,0.7872340679168701
114,0.4983276128768921,0.7614457607269287,0.5296164751052856,0.7872340679168701
115,0.5030293464660645,0.7710843086242676,0.5318863391876221,0.8085106611251831
116,0.500933825969696,0.7638553977012634,0.5285142660140991,0.7446808218955994
117,0.5003551244735718,0.7638553977012634,0.529504120349884,0.7446808218955994
118,0.49836307764053345,0.7662650346755981,0.5313799381256104,0.7872340679168701
119,0.4957481324672699,0.7686746716499329,0.5450211763381958,0.7234042286872864
120,0.5011875629425049,0.7759036421775818,0.5498982667922974,0.7021276354789734
121,0.50062096118927,0.7686746716499329,0.5447614192962646,0.7446808218955994
122,0.49355682730674744,0.7710843086242676,0.5428640842437744,0.7659574747085571
123,0.5051252245903015,0.7638553977012634,0.5458251237869263,0.7659574747085571
124,0.5026912093162537,0.7638553977012634,0.5475553274154663,0.7659574747085571
125,0.496414452791214,0.7710843086242676,0.5558319687843323,0.7446808218955994
126,0.4963407516479492,0.7662650346755981,0.555366575717926,0.7021276354789734
127,0.499175101518631,0.7638553977012634,0.5501212477684021,0.7659574747085571
128,0.4930582344532013,0.7686746716499329,0.5495098829269409,0.7446808218955994
129,0.5019440054893494,0.7686746716499329,0.5481969714164734,0.7446808218955994
130,0.5033774375915527,0.759036123752594,0.5457541942596436,0.7659574747085571
131,0.4938313961029053,0.7783132791519165,0.5536506772041321,0.6808510422706604
132,0.49442461133003235,0.7734940052032471,0.5415778756141663,0.7234042286872864
133,0.5002371072769165,0.7662650346755981,0.5262956023216248,0.7659574747085571
134,0.4943205416202545,0.7686746716499329,0.5321885943412781,0.7446808218955994
135,0.49100813269615173,0.7638553977012634,0.5329340696334839,0.7446808218955994
136,0.49249571561813354,0.759036123752594,0.5343447327613831,0.7872340679168701
137,0.4899025857448578,0.7710843086242676,0.5413926839828491,0.7872340679168701
138,0.4926963746547699,0.7734940052032471,0.5543407797813416,0.7872340679168701
139,0.4995568096637726,0.7686746716499329,0.543160617351532,0.7872340679168701
140,0.4961457848548889,0.7662650346755981,0.5425333976745605,0.7446808218955994
141,0.5006914734840393,0.7662650346755981,0.5383737683296204,0.7446808218955994
142,0.4920060932636261,0.7638553977012634,0.5216436386108398,0.7659574747085571
143,0.4979484975337982,0.7710843086242676,0.529213547706604,0.7446808218955994
144,0.4958706498146057,0.7734940052032471,0.5361992120742798,0.7446808218955994
145,0.5001853704452515,0.7518072128295898,0.5619022846221924,0.7021276354789734
146,0.5137863159179688,0.7566264867782593,0.5453616380691528,0.7446808218955994
147,0.4945112466812134,0.7566264867782593,0.5453056693077087,0.7659574747085571
148,0.48627379536628723,0.7759036421775818,0.5491925477981567,0.7446808218955994
149,0.4860539138317108,0.7710843086242676,0.5669322609901428,0.7021276354789734
150,0.4922204911708832,0.7710843086242676,0.5676758885383606,0.7021276354789734
151,0.48957106471061707,0.7807229161262512,0.54915452003479,0.7659574747085571
152,0.48343273997306824,0.7638553977012634,0.5460823178291321,0.7659574747085571
